Match type,Repository,Repository external URL,File path,File URL,Path matches [path [start end]],Chunk matches [line [start end]]
content,github.com/ReadAlongs/SoundSwallower,https://sourcegraph.com/github.com/ReadAlongs/SoundSwallower,setup.py,https://sourcegraph.com/github.com/ReadAlongs/SoundSwallower/-/blob/setup.py,"[setup.py, [[0, 8]]]","[1, [[5, 12]]]"
content,github.com/python-packaging/dowsing,https://sourcegraph.com/github.com/python-packaging/dowsing,dowsing/setuptools/setup_py_parsing.py,https://sourcegraph.com/github.com/python-packaging/dowsing/-/blob/dowsing/setuptools/setup_py_parsing.py,"[dowsing/setuptools/setup_py_parsing.py, [[19, 27]]]","[148, [[17, 24]]]"
content,github.com/jimbraun/XCDF,https://sourcegraph.com/github.com/jimbraun/XCDF,setup.py,https://sourcegraph.com/github.com/jimbraun/XCDF/-/blob/setup.py,"[setup.py, [[0, 8]]]","[3, [[9, 16]]]"
content,github.com/Nicholaswogan/NumbaMinpack,https://sourcegraph.com/github.com/Nicholaswogan/NumbaMinpack,setup.py,https://sourcegraph.com/github.com/Nicholaswogan/NumbaMinpack/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]; [21, [[19, 26]]]"
content,github.com/dune-project/dune-common,https://sourcegraph.com/github.com/dune-project/dune-common,setup.py,https://sourcegraph.com/github.com/dune-project/dune-common/-/blob/setup.py,"[setup.py, [[0, 8]]]","[18, [[5, 12]]]"
content,github.com/dune-project/dune-common,https://sourcegraph.com/github.com/dune-project/dune-common,python/setup.py.in,https://sourcegraph.com/github.com/dune-project/dune-common/-/blob/python/setup.py.in,"[python/setup.py.in, [[7, 15]]]","[20, [[57, 64]]]"
content,github.com/kaaengine/kaa,https://sourcegraph.com/github.com/kaaengine/kaa,setup.py,https://sourcegraph.com/github.com/kaaengine/kaa/-/blob/setup.py,"[setup.py, [[0, 8]]]","[3, [[5, 12]]]"
content,github.com/Kitware/kwiver,https://sourcegraph.com/github.com/Kitware/kwiver,CMake/kwiver-setup-python.cmake,https://sourcegraph.com/github.com/Kitware/kwiver/-/blob/CMake/kwiver-setup-python.cmake,"[CMake/kwiver-setup-python.cmake, [[13, 21]]]","[205, [[3, 10]]]"
content,github.com/Narasimha1997/py_cpu,https://sourcegraph.com/github.com/Narasimha1997/py_cpu,setup.py,https://sourcegraph.com/github.com/Narasimha1997/py_cpu/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/dantrim/hamming-codec,https://sourcegraph.com/github.com/dantrim/hamming-codec,setup.py,https://sourcegraph.com/github.com/dantrim/hamming-codec/-/blob/setup.py,"[setup.py, [[0, 8]]]","[23, [[9, 16]]]"
content,github.com/realthunder/slvs_py,https://sourcegraph.com/github.com/realthunder/slvs_py,setup.py,https://sourcegraph.com/github.com/realthunder/slvs_py/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/IBM/libgroupsig,https://sourcegraph.com/github.com/IBM/libgroupsig,src/wrappers/python/setup.py,https://sourcegraph.com/github.com/IBM/libgroupsig/-/blob/src/wrappers/python/setup.py,"[src/wrappers/python/setup.py, [[20, 28]]]","[0, [[6, 13]]]"
content,github.com/KitwareMedical/ITKIOScanco,https://sourcegraph.com/github.com/KitwareMedical/ITKIOScanco,setup.py,https://sourcegraph.com/github.com/KitwareMedical/ITKIOScanco/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/pywinrt/python-winsdk,https://sourcegraph.com/github.com/pywinrt/python-winsdk,setup.py,https://sourcegraph.com/github.com/pywinrt/python-winsdk/-/blob/setup.py,"[setup.py, [[0, 8]]]","[2, [[5, 12]]]"
content,github.com/pyre/pyre,https://sourcegraph.com/github.com/pyre/pyre,setup.py,https://sourcegraph.com/github.com/pyre/pyre/-/blob/setup.py,"[setup.py, [[0, 8]]]","[8, [[7, 14]]]; [17, [[0, 7]]]"
content,github.com/iory/texture-mapping,https://sourcegraph.com/github.com/iory/texture-mapping,setup.py,https://sourcegraph.com/github.com/iory/texture-mapping/-/blob/setup.py,"[setup.py, [[0, 8]]]","[104, [[11, 18]]]; [106, [[4, 11]]]"
content,github.com/tjol/ckdl,https://sourcegraph.com/github.com/tjol/ckdl,setup.py,https://sourcegraph.com/github.com/tjol/ckdl/-/blob/setup.py,"[setup.py, [[0, 8]]]","[53, [[5, 12]]]"
content,github.com/InsightSoftwareConsortium/ITKIsotropicWavelets,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKIsotropicWavelets,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKIsotropicWavelets/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/dekamps/miind,https://sourcegraph.com/github.com/dekamps/miind,setup.py,https://sourcegraph.com/github.com/dekamps/miind/-/blob/setup.py,"[setup.py, [[0, 8]]]","[12, [[7, 14]]]; [13, [[5, 12]]]; [133, [[4, 11]]]; [170, [[14, 21]]]; [171, [[44, 51]]]; [190, [[15, 22]]]; [192, [[31, 38]]]; [228, [[38, 45]]]"
content,github.com/InsightSoftwareConsortium/ITKColorNormalization,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKColorNormalization,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKColorNormalization/-/blob/setup.py,"[setup.py, [[0, 8]]]","[8, [[9, 16]]]"
content,github.com/PySCeS/pysces,https://sourcegraph.com/github.com/PySCeS/pysces,setup.py,https://sourcegraph.com/github.com/PySCeS/pysces/-/blob/setup.py,"[setup.py, [[0, 8]]]","[51, [[9, 16]]]"
content,github.com/kul-optec/alpaqa,https://sourcegraph.com/github.com/kul-optec/alpaqa,setup.py,https://sourcegraph.com/github.com/kul-optec/alpaqa/-/blob/setup.py,"[setup.py, [[0, 8]]]","[3, [[9, 16]]]"
content,github.com/InsightSoftwareConsortium/ITKTotalVariation,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKTotalVariation,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKTotalVariation/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/ssciwr/cookiecutter-cpp-project,https://sourcegraph.com/github.com/ssciwr/cookiecutter-cpp-project,{{cookiecutter.project_slug}}/setup.py,https://sourcegraph.com/github.com/ssciwr/cookiecutter-cpp-project/-/blob/%7B%7Bcookiecutter.project_slug%7D%7D/setup.py,"[{{cookiecutter.project_slug}}/setup.py, [[30, 38]]]","[0, [[5, 12]]]"
content,github.com/InsightSoftwareConsortium/ITKVtkGlue,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKVtkGlue,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKVtkGlue/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/SimpleITK/SimpleITKPythonPackage,https://sourcegraph.com/github.com/SimpleITK/SimpleITKPythonPackage,setup.py,https://sourcegraph.com/github.com/SimpleITK/SimpleITKPythonPackage/-/blob/setup.py,"[setup.py, [[0, 8]]]","[2, [[5, 12]]]"
content,github.com/InsightSoftwareConsortium/LesionSizingToolkit,https://sourcegraph.com/github.com/InsightSoftwareConsortium/LesionSizingToolkit,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/LesionSizingToolkit/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/OpenVoiceOS/ovos-buildroot,https://sourcegraph.com/github.com/OpenVoiceOS/ovos-buildroot,buildroot-external/board/ovos/raspberrypi/rootfs-overlay/base/home/mycroft/.local/setup.py,https://sourcegraph.com/github.com/OpenVoiceOS/ovos-buildroot/-/blob/buildroot-external/board/ovos/raspberrypi/rootfs-overlay/base/home/mycroft/.local/setup.py,"[buildroot-external/board/ovos/raspberrypi/rootfs-overlay/base/home/mycroft/.local/setup.py, [[82, 90]]]","[2, [[5, 12]]]"
content,github.com/NiftyPET/NIMPA,https://sourcegraph.com/github.com/NiftyPET/NIMPA,setup.py,https://sourcegraph.com/github.com/NiftyPET/NIMPA/-/blob/setup.py,"[setup.py, [[0, 8]]]","[51, [[9, 16]]]; [61, [[50, 57]]]"
content,github.com/robertjoosten/maya-dem-bones,https://sourcegraph.com/github.com/robertjoosten/maya-dem-bones,setup.py,https://sourcegraph.com/github.com/robertjoosten/maya-dem-bones/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/hemelb-codes/hemelb,https://sourcegraph.com/github.com/hemelb-codes/hemelb,geometry-tool/setup.py,https://sourcegraph.com/github.com/hemelb-codes/hemelb/-/blob/geometry-tool/setup.py,"[geometry-tool/setup.py, [[14, 22]]]","[8, [[5, 12]]]"
content,github.com/pupil-labs/pupil-detectors,https://sourcegraph.com/github.com/pupil-labs/pupil-detectors,setup.py,https://sourcegraph.com/github.com/pupil-labs/pupil-detectors/-/blob/setup.py,"[setup.py, [[0, 8]]]","[3, [[5, 12]]]"
content,github.com/pyswmm/swmm-python,https://sourcegraph.com/github.com/pyswmm/swmm-python,swmm-toolkit/setup.py,https://sourcegraph.com/github.com/pyswmm/swmm-python/-/blob/swmm-toolkit/setup.py,"[swmm-toolkit/setup.py, [[13, 21]]]","[19, [[5, 12]]]; [40, [[50, 57]]]; [45, [[29, 36]]]; [50, [[60, 67]]]"
content,github.com/InsightSoftwareConsortium/ITKIOOpenSlide,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKIOOpenSlide,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKIOOpenSlide/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/segevfiner/cyminhook,https://sourcegraph.com/github.com/segevfiner/cyminhook,setup.py,https://sourcegraph.com/github.com/segevfiner/cyminhook/-/blob/setup.py,"[setup.py, [[0, 8]]]","[1, [[5, 12]]]"
content,github.com/airsim/rmol,https://sourcegraph.com/github.com/airsim/rmol,setup.py,https://sourcegraph.com/github.com/airsim/rmol/-/blob/setup.py,"[setup.py, [[0, 8]]]","[2, [[5, 12]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/hello-cpp/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/hello-cpp/setup.py,"[tests/samples/hello-cpp/setup.py, [[24, 32]]]","[2, [[5, 12]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/hello-pure/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/hello-pure/setup.py,"[tests/samples/hello-pure/setup.py, [[25, 33]]]","[2, [[5, 12]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/manifest-in/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/manifest-in/setup.py,"[tests/samples/manifest-in/setup.py, [[26, 34]]]","[2, [[5, 12]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/hello-numpy/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/hello-numpy/setup.py,"[tests/samples/hello-numpy/setup.py, [[26, 34]]]","[5, [[11, 18]]]; [6, [[9, 16]]]; [15, [[31, 38]]]"
content,github.com/fedebenelli/PyForFluids,https://sourcegraph.com/github.com/fedebenelli/PyForFluids,setup.py,https://sourcegraph.com/github.com/fedebenelli/PyForFluids/-/blob/setup.py,"[setup.py, [[0, 8]]]","[14, [[5, 12]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/cython-flags/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/cython-flags/setup.py,"[tests/samples/cython-flags/setup.py, [[27, 35]]]","[2, [[5, 12]]]"
content,github.com/InsightSoftwareConsortium/ITKMinimalPathExtraction,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKMinimalPathExtraction,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKMinimalPathExtraction/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/hello-cython/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/hello-cython/setup.py,"[tests/samples/hello-cython/setup.py, [[27, 35]]]","[2, [[5, 12]]]"
content,github.com/insight-platform/Savant,https://sourcegraph.com/github.com/insight-platform/Savant,libs/gstsavantframemeta/setup.py,https://sourcegraph.com/github.com/insight-platform/Savant/-/blob/libs/gstsavantframemeta/setup.py,"[libs/gstsavantframemeta/setup.py, [[24, 32]]]","[0, [[5, 12]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/hello-pep518/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/hello-pep518/setup.py,"[tests/samples/hello-pep518/setup.py, [[27, 35]]]","[5, [[11, 18]]]; [6, [[9, 16]]]; [15, [[31, 38]]]"
content,github.com/InsightSoftwareConsortium/ITKTubeTK,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKTubeTK,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKTubeTK/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/hello-fortran/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/hello-fortran/setup.py,"[tests/samples/hello-fortran/setup.py, [[28, 36]]]","[2, [[5, 12]]]"
content,github.com/planetmarshall/pillow-jpls,https://sourcegraph.com/github.com/planetmarshall/pillow-jpls,setup.py,https://sourcegraph.com/github.com/planetmarshall/pillow-jpls/-/blob/setup.py,"[setup.py, [[0, 8]]]","[10, [[9, 16]]]"
content,github.com/dfm/kepler.py,https://sourcegraph.com/github.com/dfm/kepler.py,setup.py,https://sourcegraph.com/github.com/dfm/kepler.py/-/blob/setup.py,"[setup.py, [[0, 8]]]","[1, [[5, 12]]]"
content,github.com/PrincetonUniversity/SPEC,https://sourcegraph.com/github.com/PrincetonUniversity/SPEC,setup.py,https://sourcegraph.com/github.com/PrincetonUniversity/SPEC/-/blob/setup.py,"[setup.py, [[0, 8]]]","[19, [[5, 12]]]"
content,github.com/tmontaigu/CloudCompare-PythonPlugin,https://sourcegraph.com/github.com/tmontaigu/CloudCompare-PythonPlugin,wrapper/cccorelib/setup.py,https://sourcegraph.com/github.com/tmontaigu/CloudCompare-PythonPlugin/-/blob/wrapper/cccorelib/setup.py,"[wrapper/cccorelib/setup.py, [[18, 26]]]","[0, [[5, 12]]]"
content,github.com/DLR-SC/memilio,https://sourcegraph.com/github.com/DLR-SC/memilio,pycode/memilio-simulation/setup.py,https://sourcegraph.com/github.com/DLR-SC/memilio/-/blob/pycode/memilio-simulation/setup.py,"[pycode/memilio-simulation/setup.py, [[26, 34]]]","[7, [[9, 16]]]; [13, [[9, 16]]]"
content,github.com/InsightSoftwareConsortium/ITKBoneMorphometry,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKBoneMorphometry,setup.py,https://sourcegraph.com/github.com/InsightSoftwareConsortium/ITKBoneMorphometry/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/DLR-SC/memilio,https://sourcegraph.com/github.com/DLR-SC/memilio,pycode/memilio-generation/setup.py,https://sourcegraph.com/github.com/DLR-SC/memilio/-/blob/pycode/memilio-generation/setup.py,"[pycode/memilio-generation/setup.py, [[26, 34]]]","[7, [[9, 16]]]; [13, [[9, 16]]]; [34, [[16, 23]]]"
content,github.com/sasq64/musicplayer,https://sourcegraph.com/github.com/sasq64/musicplayer,setup.py,https://sourcegraph.com/github.com/sasq64/musicplayer/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/nv-legate/legate.core,https://sourcegraph.com/github.com/nv-legate/legate.core,examples/reduction/setup.py,https://sourcegraph.com/github.com/nv-legate/legate.core/-/blob/examples/reduction/setup.py,"[examples/reduction/setup.py, [[19, 27]]]","[20, [[5, 12]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/hello-no-language/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/hello-no-language/setup.py,"[tests/samples/hello-no-language/setup.py, [[32, 40]]]","[2, [[5, 12]]]"
content,github.com/equinor/oneseismic,https://sourcegraph.com/github.com/equinor/oneseismic,python/setup.py,https://sourcegraph.com/github.com/equinor/oneseismic/-/blob/python/setup.py,"[python/setup.py, [[7, 15]]]","[2, [[7, 14]]]; [5, [[4, 11]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/test-cmake-target/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/test-cmake-target/setup.py,"[tests/samples/test-cmake-target/setup.py, [[32, 40]]]","[2, [[5, 12]]]"
content,github.com/MichaelHillier/surfe,https://sourcegraph.com/github.com/MichaelHillier/surfe,setup.py,https://sourcegraph.com/github.com/MichaelHillier/surfe/-/blob/setup.py,"[setup.py, [[0, 8]]]","[89, [[9, 16]]]"
content,github.com/scikit-build/scikit-build,https://sourcegraph.com/github.com/scikit-build/scikit-build,tests/samples/test-hide-listing/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build/-/blob/tests/samples/test-hide-listing/setup.py,"[tests/samples/test-hide-listing/setup.py, [[32, 40]]]","[2, [[5, 12]]]"
content,github.com/HITS-MCM/gromacs-ramd,https://sourcegraph.com/github.com/HITS-MCM/gromacs-ramd,python_packaging/src/setup.py,https://sourcegraph.com/github.com/HITS-MCM/gromacs-ramd/-/blob/python_packaging/src/setup.py,"[python_packaging/src/setup.py, [[21, 29]]]","[52, [[5, 12]]]"
content,github.com/trep/opentrep,https://sourcegraph.com/github.com/trep/opentrep,setup.py,https://sourcegraph.com/github.com/trep/opentrep/-/blob/setup.py,"[setup.py, [[0, 8]]]","[2, [[5, 12]]]"
content,github.com/DeepLearnPhysics/larcv3,https://sourcegraph.com/github.com/DeepLearnPhysics/larcv3,setup.py,https://sourcegraph.com/github.com/DeepLearnPhysics/larcv3/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/aldebaran/libqi-python,https://sourcegraph.com/github.com/aldebaran/libqi-python,setup.py,https://sourcegraph.com/github.com/aldebaran/libqi-python/-/blob/setup.py,"[setup.py, [[0, 8]]]","[7, [[5, 12]]]"
content,github.com/scikit-build/scikit-build-sample-projects,https://sourcegraph.com/github.com/scikit-build/scikit-build-sample-projects,projects/hello-cmake-package/setup.py,https://sourcegraph.com/github.com/scikit-build/scikit-build-sample-projects/-/blob/projects/hello-cmake-package/setup.py,"[projects/hello-cmake-package/setup.py, [[29, 37]]]","[0, [[5, 12]]]"
content,gitlab.com/akantu/akantu,https://sourcegraph.com/gitlab.com/akantu/akantu,setup.py,https://sourcegraph.com/gitlab.com/akantu/akantu/-/blob/setup.py,"[setup.py, [[0, 8]]]","[15, [[5, 12] [31, 38]]]; [16, [[5, 12]]]; [19, [[9, 16]]]; [81, [[7, 14]]]"
content,github.com/cellml/libcellml,https://sourcegraph.com/github.com/cellml/libcellml,src/bindings/python/cibuildwheel.setup.py,https://sourcegraph.com/github.com/cellml/libcellml/-/blob/src/bindings/python/cibuildwheel.setup.py,"[src/bindings/python/cibuildwheel.setup.py, [[33, 41]]]","[21, [[5, 12]]]"
content,github.com/fmozafari/angel,https://sourcegraph.com/github.com/fmozafari/angel,libs/tweedledum/setup.py,https://sourcegraph.com/github.com/fmozafari/angel/-/blob/libs/tweedledum/setup.py,"[libs/tweedledum/setup.py, [[16, 24]]]","[13, [[11, 18]]]; [38, [[0, 7]]]"
content,github.com/ssciwr/clang-format-wheel,https://sourcegraph.com/github.com/ssciwr/clang-format-wheel,setup.py,https://sourcegraph.com/github.com/ssciwr/clang-format-wheel/-/blob/setup.py,"[setup.py, [[0, 8]]]","[2, [[5, 12]]]"
content,github.com/Barkhausen-Institut/hermespy,https://sourcegraph.com/github.com/Barkhausen-Institut/hermespy,setup.py,https://sourcegraph.com/github.com/Barkhausen-Institut/hermespy/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/dioptra-io/caracal,https://sourcegraph.com/github.com/dioptra-io/caracal,setup.py,https://sourcegraph.com/github.com/dioptra-io/caracal/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/tilde-lab/pyfactxx,https://sourcegraph.com/github.com/tilde-lab/pyfactxx,FaCT++.Python/setup.py,https://sourcegraph.com/github.com/tilde-lab/pyfactxx/-/blob/FaCT++.Python/setup.py,"[FaCT++.Python/setup.py, [[14, 22]]]","[24, [[5, 12]]]"
content,github.com/GrammaTech/mc-asm,https://sourcegraph.com/github.com/GrammaTech/mc-asm,setup.py,https://sourcegraph.com/github.com/GrammaTech/mc-asm/-/blob/setup.py,"[setup.py, [[0, 8]]]","[5, [[9, 16]]]"
content,github.com/OpenJij/cimod,https://sourcegraph.com/github.com/OpenJij/cimod,setup.py,https://sourcegraph.com/github.com/OpenJij/cimod/-/blob/setup.py,"[setup.py, [[0, 8]]]","[17, [[9, 16]]]"
content,github.com/HiroIshida/voxbloxpy,https://sourcegraph.com/github.com/HiroIshida/voxbloxpy,setup.py,https://sourcegraph.com/github.com/HiroIshida/voxbloxpy/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/Nicholaswogan/skbuild-f2py-examples,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples,hello-fortran/setup.py,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples/-/blob/hello-fortran/setup.py,"[hello-fortran/setup.py, [[14, 22]]]","[0, [[5, 12]]]; [8, [[19, 26]]]"
content,github.com/Nicholaswogan/skbuild-f2py-examples,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples,hello-fortran-cmaker/setup.py,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples/-/blob/hello-fortran-cmaker/setup.py,"[hello-fortran-cmaker/setup.py, [[21, 29]]]","[0, [[5, 12]]]; [8, [[19, 26]]]"
content,github.com/Nicholaswogan/skbuild-f2py-examples,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples,hello-fortran-dependency/setup.py,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples/-/blob/hello-fortran-dependency/setup.py,"[hello-fortran-dependency/setup.py, [[25, 33]]]","[0, [[5, 12]]]; [8, [[19, 26]]]"
content,github.com/Nicholaswogan/skbuild-f2py-examples,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples,hello-fortran-numba-callbacks/setup.py,https://sourcegraph.com/github.com/Nicholaswogan/skbuild-f2py-examples/-/blob/hello-fortran-numba-callbacks/setup.py,"[hello-fortran-numba-callbacks/setup.py, [[30, 38]]]","[0, [[5, 12]]]; [8, [[19, 26]]]"
content,github.com/IntelPython/dpctl,https://sourcegraph.com/github.com/IntelPython/dpctl,examples/pybind11/onemkl_gemv/setup.py,https://sourcegraph.com/github.com/IntelPython/dpctl/-/blob/examples/pybind11/onemkl_gemv/setup.py,"[examples/pybind11/onemkl_gemv/setup.py, [[30, 38]]]","[16, [[5, 12]]]"
content,github.com/freebsd/freebsd-ports,https://sourcegraph.com/github.com/freebsd/freebsd-ports,x11-fonts/py-afdko/files/patch-setup.py,https://sourcegraph.com/github.com/freebsd/freebsd-ports/-/blob/x11-fonts/py-afdko/files/patch-setup.py,"[x11-fonts/py-afdko/files/patch-setup.py, [[31, 39]]]","[9, [[6, 13]]]"
content,github.com/mivade/IonMD,https://sourcegraph.com/github.com/mivade/IonMD,setup.py,https://sourcegraph.com/github.com/mivade/IonMD/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/learnforpractice/pyeoskit,https://sourcegraph.com/github.com/learnforpractice/pyeoskit,setup.py,https://sourcegraph.com/github.com/learnforpractice/pyeoskit/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/learnforpractice/mixin-python,https://sourcegraph.com/github.com/learnforpractice/mixin-python,setup.py,https://sourcegraph.com/github.com/learnforpractice/mixin-python/-/blob/setup.py,"[setup.py, [[0, 8]]]","[4, [[5, 12]]]"
content,github.com/cms-nanoAOD/correctionlib,https://sourcegraph.com/github.com/cms-nanoAOD/correctionlib,setup.py,https://sourcegraph.com/github.com/cms-nanoAOD/correctionlib/-/blob/setup.py,"[setup.py, [[0, 8]]]","[8, [[5, 12]]]"
content,github.com/Chrismarsh/mesher,https://sourcegraph.com/github.com/Chrismarsh/mesher,setup.py,https://sourcegraph.com/github.com/Chrismarsh/mesher/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]; [2, [[5, 12] [31, 38]]]; [3, [[5, 12]]]; [28, [[7, 14]]]"
content,github.com/dune-project/dune-grid,https://sourcegraph.com/github.com/dune-project/dune-grid,setup.py,https://sourcegraph.com/github.com/dune-project/dune-grid/-/blob/setup.py,"[setup.py, [[0, 8]]]","[8, [[5, 12]]]"
content,github.com/dumux/dumux,https://sourcegraph.com/github.com/dumux/dumux,setup.py,https://sourcegraph.com/github.com/dumux/dumux/-/blob/setup.py,"[setup.py, [[0, 8]]]","[8, [[5, 12]]]; [25, [[5, 12]]]"
content,github.com/phcerdan/SGEXT,https://sourcegraph.com/github.com/phcerdan/SGEXT,deploy/setup.py,https://sourcegraph.com/github.com/phcerdan/SGEXT/-/blob/deploy/setup.py,"[deploy/setup.py, [[7, 15]]]","[5, [[5, 12]]]"
content,github.com/robocin/rSim,https://sourcegraph.com/github.com/robocin/rSim,setup.py,https://sourcegraph.com/github.com/robocin/rSim/-/blob/setup.py,"[setup.py, [[0, 8]]]","[3, [[9, 16]]]"
content,github.com/cbritopacheco/rodin,https://sourcegraph.com/github.com/cbritopacheco/rodin,setup.py,https://sourcegraph.com/github.com/cbritopacheco/rodin/-/blob/setup.py,"[setup.py, [[0, 8]]]","[4, [[9, 16]]]"
content,github.com/lioujheyu/gevo,https://sourcegraph.com/github.com/lioujheyu/gevo,setup.py,https://sourcegraph.com/github.com/lioujheyu/gevo/-/blob/setup.py,"[setup.py, [[0, 8]]]","[7, [[9, 16]]]"
content,github.com/tcsantini/eyerec-python,https://sourcegraph.com/github.com/tcsantini/eyerec-python,setup.py,https://sourcegraph.com/github.com/tcsantini/eyerec-python/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
content,github.com/lewiswolf/kac_drumset,https://sourcegraph.com/github.com/lewiswolf/kac_drumset,setup.py,https://sourcegraph.com/github.com/lewiswolf/kac_drumset/-/blob/setup.py,"[setup.py, [[0, 8]]]","[8, [[5, 12]]]"
content,github.com/fastscape-lem/fastscapelib-fortran,https://sourcegraph.com/github.com/fastscape-lem/fastscapelib-fortran,setup.py,https://sourcegraph.com/github.com/fastscape-lem/fastscapelib-fortran/-/blob/setup.py,"[setup.py, [[0, 8]]]","[0, [[5, 12]]]"
